,y_pred,x_ant,x_atual,flag,x_antp,x_atualp,acc_x,acc_y,acc_z,time_teda,time_rls_filter_1,time_rls_filter_2,time_rls_update
362,43.152962,41,43,0,41,43,0.20,-0.05,0.03,73,34,42,103
363,45.170746,43,45,0,43,45,0.08,0,0.09,72,34,42,103
364,46.179653,45,46,0,45,46,0.09,-0.01,0.10,80,37,42,103
365,45.168488,46,45,0,46,45,0.10,-0.03,0.17,80,34,42,103
366,43.148548,45,43,0,45,43,0.11,-0.02,0.22,63,24,41,103
367,39.114113,43,39,0,43,39,0.14,-0.02,0.22,80,34,42,103
368,37.099224,39,37,0,39,37,0.14,-0.04,0.24,73,34,42,103
369,35.085796,37,35,0,37,35,0.10,-0.02,0.19,80,34,42,103
370,31.062805,35,31,0,35,31,0.09,-0.02,0.30,72,24,42,103
371,26.040497,31,26,0,31,26,0.07,-0.01,0.26,75,24,42,103
372,22.027332,26,22,0,26,22,0.07,-0.03,0.17,73,34,42,103
373,17.015444,22,17,0,22,17,0.07,-0.02,0.25,80,34,42,103
374,17.030903,17,13,1,17,17.030903,0.13,-0.02,0.27,80,37,42,103
375,17.046375,17.015444,10,1,17.015444,17.046375,0.09,-0.01,0.15,72,37,41,103
376,11.006490,17.030903,11,1,17.030903,11,0.09,-0.02,0.07,64,24,42,103
377,11.012983,11,12,1,11,11.012983,0.08,-0.02,0.15,72,34,42,103
378,11.019481,11.006490,11,1,11.006490,11.019481,-0.04,-0.01,0.18,80,34,42,103
379,11.006482,11.012983,11,1,11.012983,11,-0.01,0.02,0.21,80,37,42,103
380,11.012968,11,10,1,11,11.012968,-0.19,-0.04,0.33,80,34,42,103
381,11.019458,11.006482,11,1,11.006482,11.019458,-0.14,0,0.22,72,34,42,103
382,13.008587,11.012968,13,1,11.012968,13,-0.14,-0.03,0.10,80,34,42,103
383,16.012621,13,16,0,13,16,-0.21,0,0.11,63,24,42,103
384,17.014303,16,17,0,16,17,-0.10,0.02,-0.05,75,24,42,103
385,20.020233,17,20,0,17,20,0.06,-0.01,0.01,72,34,41,103
386,21.022636,20,21,0,20,21,0.05,-0.01,0,80,34,42,103
387,22.025249,21,22,0,21,22,-0.04,-0.01,0.02,73,34,42,103
388,20.019901,22,20,0,22,20,0.07,-0.01,0.16,72,24,41,103
