"Name","Threshold","FlagCorrection","N_outlier_max","FilterOrder","Forgetting","Regularization","accuracy","f1_score","recall","rmse_pred","rmse_saved","mae_pred","mae_saved"
"pretty-sweep-660","2.5","false","1","3","0.999","10","0.984375","0.8051948051948051","0.8378378378378378","137.42073879383764","135.10582753731006","28.688436158066807","24.974436118265245"
"unique-sweep-300","2.5","false","1","2","0.999","10","0.984375","0.8051948051948051","0.8378378378378378","137.40029992564328","135.08573646486843","28.71917081111027","24.9668203727712"
"playful-sweep-620","2.5","false","1","3","0.99","1","0.984375","0.8051948051948051","0.8378378378378378","137.1892557874451","134.8642158105602","28.73766475415094","24.820272825123094"
"proud-sweep-1056","2.5","false","1","4","1","10","0.984375","0.8051948051948051","0.8378378378378378","137.4412794219736","135.12423424392904","28.779792184018312","25.002004863038447"
"hopeful-sweep-732","2.5","true","1","4","0.5","10","0.984375","0.8051948051948051","0.8378378378378378","141.46532981565028","132.3655998821127","43.84339452170891","22.914947691050504"
"balmy-sweep-1048","2.5","false","1","4","1","0.1","0.984375","0.8051948051948051","0.8378378378378378","137.4412691009773","135.1242309464602","28.779672033377228","25.00198825262415"
"splendid-sweep-548","2.5","false","1","3","0.5","1","0.984375","0.8051948051948051","0.8378378378378378","160.3833880900295","154.13800747469844","47.919503399517296","28.342034698270854"
"sandy-sweep-404","2.5","true","1","3","0.98","1","0.984375","0.8051948051948051","0.8378378378378378","132.09951048692207","129.53822350123065","28.61181505131812","22.295532890501043"
"confused-sweep-116","2.5","true","1","2","0.999","1","0.984375","0.8051948051948051","0.8378378378378378","132.81051240013468","130.32645780765287","28.439039792388737","22.37923608225013"
"chocolate-sweep-1052","2.5","false","1","4","1","1","0.984375","0.8051948051948051","0.8378378378378378","137.44127003926258","135.12423124626906","28.77968295866905","25.00198976301599"
"peach-sweep-48","2.5","true","1","2","0.98","10","0.984375","0.8051948051948051","0.8378378378378378","131.7827609262304","129.09741150225645","29.416324190941975","22.234765733498097"
"dazzling-sweep-696","2.5","false","1","3","1","10","0.984375","0.8051948051948051","0.8378378378378378","137.4450812791825","135.12897358390208","28.774188525255074","24.98899157103127"
"celestial-sweep-228","2.5","false","1","2","0.98","10","0.984375","0.8051948051948051","0.8378378378378378","136.98090560728272","134.5941508015945","29.77520045496193","24.653501784057685"
"curious-sweep-332","2.5","false","1","2","1","1","0.984375","0.8051948051948051","0.8378378378378378","137.4243374983358","135.10849993130626","28.810428137844873","24.98127301906117"
"sage-sweep-836","2.5","true","1","4","0.999","1","0.984375","0.8051948051948051","0.8378378378378378","132.74119698405656","130.3132166320479","27.115807072051716","22.37909828394696"
"stellar-sweep-976","2.5","false","1","4","0.99","0.1","0.984375","0.8051948051948051","0.8378378378378378","137.18602830947384","134.86173558270968","28.733192034495712","24.838019540814425"
"glad-sweep-112","2.5","true","1","2","0.999","0.1","0.984375","0.8051948051948051","0.8378378378378378","132.81051872394892","130.32646510202036","28.439030407563074","22.379237034614"
"vivid-sweep-408","2.5","true","1","3","0.98","10","0.984375","0.8051948051948051","0.8378378378378378","132.0994162071746","129.53812039394418","28.611860429899956","22.295521768558434"
"amber-sweep-624","2.5","false","1","3","0.99","10","0.984375","0.8051948051948051","0.8378378378378378","137.18926007832522","134.86421545392264","28.73777328859586","24.820285541024305"
"dark-sweep-804","2.5","true","1","4","0.99","10","0.984375","0.8051948051948051","0.8378378378378378","132.45695666460674","130.01503868346725","27.116485543755452","22.35284719154074"
"deft-sweep-980","2.5","false","1","4","0.99","1","0.984375","0.8051948051948051","0.8378378378378378","137.18602863004404","134.86173541053918","28.73320339719036","24.838020928675533"
"pious-sweep-800","2.5","true","1","4","0.99","1","0.984375","0.8051948051948051","0.8378378378378378","132.45706129738804","130.0151531124528","27.116410368206825","22.352860595598635"
"grateful-sweep-1020","2.5","false","1","4","0.999","10","0.984375","0.8051948051948051","0.8378378378378378","137.41640903630332","135.10047287703588","28.704863667162208","24.987714845437463"
"silvery-sweep-76","2.5","true","1","2","0.99","0.1","0.984375","0.8051948051948051","0.8378378378378378","132.36080898708843","129.81883188409088","28.424869792016104","22.328078803475805"
"silver-sweep-876","2.5","true","1","4","1","10","0.984375","0.8051948051948051","0.8378378378378378","132.75976849268963","130.33148541499537","27.1333786740306","22.37950233789561"
"vague-sweep-156","2.5","true","1","2","1","10","0.984375","0.8051948051948051","0.8378378378378378","132.82722884043628","130.34705471257166","28.394310486996876","22.379944054124387"
"dainty-sweep-12","2.5","true","1","2","0.5","10","0.984375","0.8051948051948051","0.8378378378378378","144.96801553116316","134.78611190962624","44.67808455353638","23.2971896358629"
"sleek-sweep-872","2.5","true","1","4","1","1","0.984375","0.8051948051948051","0.8378378378378378","132.75987103992256","130.33159934594656","27.133296442645225","22.37951650586253"
"autumn-sweep-152","2.5","true","1","2","1","1","0.984375","0.8051948051948051","0.8378378378378378","132.8272917857597","130.34712762504893","28.39421292054139","22.37995366151879"
"worthy-sweep-84","2.5","true","1","2","0.99","10","0.984375","0.8051948051948051","0.8378378378378378","132.36073963238573","129.81875366623072","28.42497046504447","22.32806935986808"
"avid-sweep-296","2.5","false","1","2","0.999","1","0.984375","0.8051948051948051","0.8378378378378378","137.40028379082793","135.0857262915575","28.71905248402289","24.966807604791356"
"swift-sweep-912","2.5","false","1","4","0.5","10","0.984375","0.8051948051948051","0.8378378378378378","156.1439909818145","150.40692861613203","46.181629944506206","27.68158088419064"
"rural-sweep-588","2.5","false","1","3","0.98","10","0.984375","0.8051948051948051","0.8378378378378378","137.0040788244021","134.62458759369446","29.657288600547396","24.67117846522007"
"firm-sweep-8","2.5","true","1","2","0.5","1","0.984375","0.8051948051948051","0.8378378378378378","144.96801988412395","134.78611491875222","44.678084301830225","23.297190968558493"
